"","name","first_name","last_name","birth_city","birth_state","birth_country","birth_date","college","draft_team","draft_round","draft_pick","draft_year","position","height","weight","death_date","death_city","death_state","death_country","year_start","year_end","careerLength","latitude","longitude"
"6651","Drayton Florence","Drayton","Florence","Waycross","GA","USA","12/19/1980","Tenn-Chattanooga","San Diego Chargers","2nd","46th",2003,"DB","Jun-00",195,NA,NA,NA,NA,1981,1982,1,31.2135511,-82.3540178
"6652","Paul Florence","Paul","Florence","Chicago","IL","USA","4/22/1900","Loyola (IL)",NA,NA,NA,NA,"E","1-Jun",180,"5/28/1986","Gainesville","FL",NA,1981,1982,1,41.8781136,-87.6297982
"6653","Mike Flores","Mike","Flores","Youngstown","OH","USA","12/1/1966","Louisville","Philadelphia Eagles","11th","298th",1991,"DE","3-Jun",256,NA,NA,NA,NA,1981,1982,1,41.0997803,-80.6495194
"6654","Tom Flores","Tom","Flores","Fresno","CA","USA","3/21/1937","Pacific",NA,NA,NA,NA,"QB","1-Jun",202,NA,NA,NA,NA,1981,1982,1,36.7377981,-119.7871247
"6655","Jim Flower","Jim","Flower","Akron","OH","USA","1895-10-17","Ohio St.",NA,NA,NA,NA,"T-E-C-G","1-Jun",193,"5/6/1965","Fremont","OH",NA,1981,1982,1,41.0814447,-81.5190053
"6656","Bernie Flowers","Bernie","Flowers","Erie","PA","USA","2/14/1930","Purdue","Baltimore Colts","2nd","14th",1953,"E","2-Jun",190,"4/14/2011","Erie","PA",NA,1981,1982,1,42.1292241,-80.085059
"6657","Bob Flowers","Bob","Flowers","Big Spring","TX","USA","8/6/1917","Texas",NA,NA,NA,NA,"C-LB","1-Jun",210,"12/8/1962","Big Spring","TX",NA,1981,1982,1,32.2503979,-101.4787355
"6658","Brandon Flowers","Brandon","Flowers","Delray Beach","FL","USA","2/18/1986","Virginia Tech","Kansas City Chiefs","2nd","35th",2008,"DB","10-May",190,NA,NA,NA,NA,1981,1982,1,26.4614625,-80.0728201
"6659","Charlie Flowers","Charlie","Flowers","Marianna","AR","USA","6/28/1937","Mississippi","New York Giants","12th","142nd",1959,"FB","1-Jun",220,NA,NA,NA,NA,1981,1982,1,30.7743596,-85.2268735
"6660","Dick Flowers","Dick","Flowers","South Bend","IN","USA","8/13/1927","Northwestern",NA,NA,NA,NA,"QB","Jun-00",190,"5/7/2010","Mishawaka","IN",NA,1981,1982,1,41.6763545,-86.2519898
"6661","Erik Flowers","Erik","Flowers","San Antonio","TX","USA","3/1/1978","Arizona St.","Buffalo Bills","1st","26th",2000,"DE-LB","4-Jun",273,NA,NA,NA,NA,1981,1982,1,29.4241219,-98.4936282
"6662","Keith Flowers","Keith","Flowers","Perryton","TX","USA","4/24/1930","TCU","Detroit Lions","11th","130th",1952,"C-LB","Jun-00",211,"11/12/1993","Plano","TX",NA,1981,1982,1,36.4000313,-100.8026505
"6663","Kenny Flowers","Kenny","Flowers","Daytona Beach","FL","USA","3/14/1964","Clemson","Atlanta Falcons","2nd","31st",1987,"RB","Jun-00",210,NA,NA,NA,NA,1981,1982,1,29.2108147,-81.0228331
"6664","Larry Flowers","Larry","Flowers","Temple","TX","USA","4/19/1958","Texas Tech","Tampa Bay Buccaneers","4th","102nd",1980,"DB","1-Jun",190,NA,NA,NA,NA,1981,1982,1,37.0421218,-95.6273972
"6665","Lee Flowers","Lee","Flowers","Columbia","SC","USA","1/14/1973","Georgia Tech","Pittsburgh Steelers","5th","151st",1995,"DB","Jun-00",213,NA,NA,NA,NA,1981,1982,1,37.09024,-95.712891
"6666","Richmond Flowers","Richmond","Flowers","Montgomery","AL","USA","6/13/1947","Tennessee","Dallas Cowboys","2nd","49th",1969,"DB-WR","Jun-00",180,NA,NA,NA,NA,1981,1982,1,32.3792233,-86.3077368
"6667","Anthony Floyd","Anthony","Floyd","Youngstown","OH","USA","2/1/1981","Louisville",NA,NA,NA,NA,"DB","10-May",202,NA,NA,NA,NA,1981,1982,1,41.0997803,-80.6495194
"6668","Bobby Jack Floyd","Bobby","Jack","Paris","TX","USA","12/8/1929","TCU","Green Bay Packers","15th","172nd",1952,"FB","Jun-00",210,"6/27/2012","Paris","TX",NA,1981,1982,1,48.856614,2.3522219
"6669","Chris Floyd","Chris","Floyd","Detroit","MI","USA","6/23/1975","Michigan","New England Patriots","3rd","81st",1998,"RB","2-Jun",231,NA,NA,NA,NA,1981,1982,1,42.331427,-83.0457538
"6670","Don Floyd","Don","Floyd","Abilene","TX","USA","7/10/1938","TCU","Baltimore Colts","2nd","23rd",1960,"DE","3-Jun",245,"3/9/1980","Harlingen","TX",NA,1981,1982,1,32.4487364,-99.7331439
"6671","Eric Floyd","Eric","Floyd","Rome","GA","USA","10/28/1965","Auburn",NA,NA,NA,NA,"G-T","5-Jun",310,NA,NA,NA,NA,1981,1982,1,41.9027835,12.4963655
"6672","George Floyd","George","Floyd","Tampa","FL","USA","12/21/1960","East. Kentucky","New York Jets","4th","107th",1982,"DB","11-May",190,NA,NA,NA,NA,1981,1982,1,27.950575,-82.4571776
"6673","John Floyd","John","Floyd","Big Sandy","TX","USA","9/10/1956","La-Monroe","San Diego Chargers","4th","104th",1979,"WR","1-Jun",195,NA,NA,NA,NA,1981,1982,1,40.1455956,-82.9874942
"6674","Malcolm Floyd","Malcolm","Floyd","San Francisco","CA","USA","12/19/1972","Fresno St.","Houston Oilers","3rd","101st",1994,"WR","Jun-00",194,NA,NA,NA,NA,1981,1982,1,37.7749295,-122.4194155
"6675","Malcom Floyd","Malcom","Floyd","Sacramento","CA","USA","9/8/1981","Wyoming",NA,NA,NA,NA,"WR","5-Jun",201,NA,NA,NA,NA,1981,1982,1,38.5815719,-121.4943996
"6676","Marcus Floyd","Marcus","Floyd","Bartow","FL","USA","10/12/1978","Indiana",NA,NA,NA,NA,"DB","9-May",180,NA,NA,NA,NA,1981,1982,1,27.8964147,-81.8431374
"6678","Owen Floyd","Owen","Floyd","Marshall","IN","USA","1896-12-07","Rose Hulman Tech",NA,NA,NA,NA,"C","Jun-00",195,"9/26/1960","Beaumont","TX",NA,1981,1982,1,36.0674332,-95.774913
"6680","Victor Floyd","Victor","Floyd","Pensacola","FL","USA","1/24/1966","Florida St.","San Diego Chargers","11th","287th",1989,"RB","1-Jun",201,NA,NA,NA,NA,1981,1982,1,30.421309,-87.2169149
"6681","William Floyd","William","Floyd","St. Petersburg","FL","USA","2/17/1972","Florida St.","San Francisco 49ers","1st","28th",1994,"FB","1-Jun",242,NA,NA,NA,NA,1981,1982,1,59.9342802,30.3350986
"6682","Andre Fluellen","Andre","Fluellen","Cartersville","GA","USA","3/7/1985","Florida St.","Detroit Lions","3rd","87th",2008,"DT","2-Jun",285,NA,NA,NA,NA,2008,2013,5,34.1650972,-84.7999382
"6684","Darren Flutie","Darren","Flutie","Baltimore","MD","USA","11/18/1966","Boston Col.",NA,NA,NA,NA,"WR","10-May",184,NA,NA,NA,NA,2008,2013,5,39.2903848,-76.6121893
"6685","Doug Flutie","Doug","Flutie","Manchester","MD","USA","10/23/1962","Boston Col.","Los Angeles Rams","11th","285th",1985,"QB","10-May",180,NA,NA,NA,NA,2008,2013,5,53.4807593,-2.2426305
"6687","Furlong Flynn","Furlong","Flynn","Waterford","NY","USA","12/27/1901","Cornell",NA,NA,NA,NA,"G-T","Jun-00",210,"11/1/1977","Vernon","CT",NA,1960,1961,1,52.2593197,-7.1100702
"6688","Matt Flynn","Matt","Flynn","Tyler","TX","USA","6/20/1985","LSU","Green Bay Packers","7th","209th",2008,"QB","2-Jun",228,NA,NA,NA,NA,1960,1961,1,32.3512601,-95.3010624
"6689","Mike Flynn","Mike","Flynn","Doylestown","PA","USA","6/15/1974","Maine",NA,NA,NA,NA,"C-G","3-Jun",305,NA,NA,NA,NA,1960,1961,1,40.3101063,-75.1298939
"6690","Tom Flynn","Tom","Flynn","Verona","PA","USA","3/24/1962","Pittsburgh","Green Bay Packers","5th","126th",1984,"DB","Jun-00",195,NA,NA,NA,NA,1960,1961,1,45.4383842,10.9916215
"6691","Mark Flythe","Mark","Flythe","Philadelphia","PA","USA","10/4/1968","Penn St.",NA,NA,NA,NA,"DE","7-Jun",270,NA,NA,NA,NA,1960,1961,1,39.9525839,-75.1652215
"6692","Fred Foggie","Fred","Foggie","Waterloo","SC","USA","6/10/1969","Minnesota",NA,NA,NA,NA,"DB","Jun-00",200,NA,NA,NA,NA,1992,1994,2,42.9047884,-76.8627367
"6693","DeShawn Fogle","DeShawn","Fogle","Brooklyn","NY","USA","4/1/1975","Kansas St.",NA,NA,NA,NA,"LB","1-Jun",220,NA,NA,NA,NA,1992,1994,2,40.6781784,-73.9441579
"6695","Spencer Folau","Spencer","Folau","Nuku'Alofa",NA,"Tonga","4/5/1973","Idaho",NA,NA,NA,NA,"T","5-Jun",315,NA,NA,NA,NA,1997,2004,7,-21.1393418,-175.204947
"6696","Hank Foldberg","Hank","Foldberg","Dallas","TX","USA","3/12/1923","Texas A&M","Washington Redskins","5th","28th",1947,"E","2-Jun",205,"3/6/2001","Bella Vista","AR",NA,1997,2004,7,32.7766642,-96.7969879
"6698","Dave Foley","Dave","Foley","Cincinnati","OH","USA","10/28/1947","Ohio St.","New York Jets","1st","26th",1969,"T-C","5-Jun",255,NA,NA,NA,NA,1997,2004,7,39.1031182,-84.5120196
"6699","Glenn Foley","Glenn","Foley","Cherry Hill","NJ","USA","10/10/1970","Boston Col.","New York Jets","7th","208th",1994,"QB","2-Jun",210,NA,NA,NA,NA,1997,2004,7,39.926813,-75.0246312
"6701","Steve Foley","Steve","Foley","New Orleans","LA","USA","11/11/1953","Tulane","Denver Broncos","8th","199th",1975,"DB","2-Jun",189,NA,NA,NA,NA,1997,2004,7,29.9510658,-90.0715323
"6702","Steve Foley","Steve","Foley","Little Rock","AR","USA","9/11/1975","La-Monroe","Cincinnati Bengals","3rd","75th",1998,"LB","4-Jun",265,NA,NA,NA,NA,1997,2004,7,34.7464809,-92.2895948
"6703","Tim Foley","Tim","Foley","Evanston","IL","USA","1/22/1948","Purdue","Miami Dolphins","3rd","55th",1970,"DB","Jun-00",194,NA,NA,NA,NA,1997,2004,7,42.0450722,-87.6876969
"6704","Tim J. Foley","Tim","J.","Cincinnati","OH","USA","5/30/1958","Notre Dame","Baltimore Colts","2nd","51st",1980,"T","6-Jun",275,NA,NA,NA,NA,1997,2004,7,39.1031182,-84.5120196
"6705","Dick Folk","Dick","Folk","Polo","IL","USA","5/21/1915","Arkansas St.",NA,NA,NA,NA,"FB","Jun-00",200,"11/26/1990","Rockford","IL",NA,1997,2004,7,39.1254744,-94.824256
"6706","Nick Folk","Nick","Folk","Los Angeles","CA","USA","11/5/1984","Arizona","Dallas Cowboys","6th","178th",2007,"K","2-Jun",211,NA,NA,NA,NA,1997,2004,7,34.0522342,-118.2436849
"6708","Lee Folkins","Lee","Folkins","Wallace","ID","USA","7/4/1939","Washington","Green Bay Packers","6th","82nd",1961,"TE-DE","5-Jun",215,NA,NA,NA,NA,1997,2004,7,31.314414,-85.465817
"6709","Beryl Follet","Beryl","Follet","Manlius","NY","USA","4/26/1908","NYU",NA,NA,NA,NA,"TB-HB","9-May",165,"5/1/1982","Stony Brook","NY",NA,1997,2004,7,43.0581768,-75.9695465
"6710","Zack Follett","Zack","Follett","Clovis","CA","USA","7/3/1987","California","Detroit Lions","7th","235th",2009,"LB","2-Jun",231,NA,NA,NA,NA,1997,2004,7,34.4047987,-103.2052272
"6711","Brendan Folmar","Brendan","Folmar","Birmingham","AL","USA","4/2/1964","California (PA)",NA,NA,NA,NA,"QB","1-Jun",200,NA,NA,NA,NA,1997,2004,7,33.5185892,-86.8103567
"6712","J.D. Folsom","J.D.","Folsom","Worland","WY","USA","8/19/1984","Weber St.","Miami Dolphins","7th","214th",2009,"LB","3-Jun",230,NA,NA,NA,NA,1997,2004,7,44.0169014,-107.9553721
"6713","Steve Folsom","Steve","Folsom","Los Angeles","CA","USA","3/21/1958","Long Beach St.","Miami Dolphins","10th","261st",1981,"TE","5-Jun",235,NA,NA,NA,NA,1997,2004,7,34.0522342,-118.2436849
"6714","James Folston","James","Folston","Cocoa","FL","USA","8/14/1971","La-Monroe","Los Angeles Raiders","2nd","52nd",1994,"LB","3-Jun",236,NA,NA,NA,NA,1997,2004,7,28.3861159,-80.7419984
"6715","Vern Foltz","Vern","Foltz","Clearfield","PA","USA","8/27/1918","St. Vincent",NA,NA,NA,NA,"C-LB","1-Jun",205,NA,NA,NA,NA,1997,2004,7,45.0818952,-93.3798816
"6718","Albert Fontenot","Albert","Fontenot","Houston","TX","USA","9/17/1970","Baylor","Chicago Bears","4th","112th",1993,"DE-DT","4-Jun",287,NA,NA,NA,NA,2002,2006,4,29.7604267,-95.3698028
"6719","Chris Fontenot","Chris","Fontenot","Lafayette","LA","USA","7/11/1974","McNeese St.",NA,NA,NA,NA,"TE","3-Jun",250,NA,NA,NA,NA,2002,2006,4,30.2240897,-92.0198427
"6720","Herman Fontenot","Herman","Fontenot","St. Elizabeth","TX","USA","9/12/1963","LSU",NA,NA,NA,NA,"RB","Jun-00",206,NA,NA,NA,NA,2002,2006,4,37.6910438,-97.481502
"6721","Jerry Fontenot","Jerry","Fontenot","Lafayette","LA","USA","11/21/1966","Texas A&M","Chicago Bears","3rd","65th",1989,"C-G","3-Jun",300,NA,NA,NA,NA,2002,2006,4,30.2240897,-92.0198427
"6722","Therrian Fontenot","Therrian","Fontenot","Lawndale","CA","USA","6/28/1981","Fresno St.",NA,NA,NA,NA,"DB","10-May",187,NA,NA,NA,NA,2002,2006,4,33.887237,-118.3525744
"6723","Wayne Fontes","Wayne","Fontes","New Bedford","MA","USA","2/2/1940","Michigan St.","Philadelphia Eagles","9th","126th",1961,"DB","Jun-00",190,NA,NA,NA,NA,2002,2006,4,41.6362152,-70.934205
"6724","Chris Foote","Chris","Foote","Louisville","KY","USA","12/2/1956","USC","Baltimore Colts","6th","144th",1980,"C-G","3-Jun",256,NA,NA,NA,NA,1980,1990,10,38.2526647,-85.7584557
"6725","Larry Foote","Larry","Foote","Detroit","MI","USA","6/12/1980","Michigan","Pittsburgh Steelers","4th","128th",2002,"LB","Jun-00",234,NA,NA,NA,NA,1980,1990,10,42.331427,-83.0457538
"6726","Dan Footman","Dan","Footman","Tampa","FL","USA","1/13/1969","Florida St.","Cleveland Browns","2nd","42nd",1993,"DE-DT-NT","5-Jun",290,NA,NA,NA,NA,1980,1990,10,27.950575,-82.4571776
"6728","Marlon Forbes","Marlon","Forbes","Brooklyn","NY","USA","12/25/1971","Penn St.",NA,NA,NA,NA,"DB","1-Jun",215,NA,NA,NA,NA,2011,2013,2,40.6781784,-73.9441579
"6729","Adrian Ford","Adrian","Ford","Youngstown","OH","USA","1/1/1904","Lafayette",NA,NA,NA,NA,"B","10-May",190,"7/7/1977","Youngstown","OH",NA,2011,2013,2,41.0997803,-80.6495194
"6730","Bernard Ford","Bernard","Ford","Cordele","GA","USA","2/27/1966","Marion Military Institute","Buffalo Bills","3rd","65th",1988,"WR","9-May",168,NA,NA,NA,NA,2011,2013,2,31.9635074,-83.7823938
"6731","Brad Ford","Brad","Ford","Alexander City","AL","USA","1/11/1974","Alabama","Detroit Lions","4th","129th",1996,"DB","10-May",170,NA,NA,NA,NA,2011,2013,2,32.944012,-85.9538532
"6732","Carl Ford","Carl","Ford","Monroe","MI","USA","10/8/1980","Toledo","Green Bay Packers","7th","256th",2003,"WR","Jun-00",183,NA,NA,NA,NA,2011,2013,2,37.09024,-95.712891
"6733","Charlie Ford","Charlie","Ford","Beaumont","TX","USA","12/10/1948","Houston","Chicago Bears","2nd","36th",1971,"DB","3-Jun",185,NA,NA,NA,NA,2011,2013,2,33.9294606,-116.977248
"6735","Chris Ford","Chris","Ford","Houston","TX","USA","5/20/1967","Lamar",NA,NA,NA,NA,"WR","1-Jun",185,NA,NA,NA,NA,2011,2013,2,29.7604267,-95.3698028
"6736","Cole Ford","Cole","Ford","Tucson","AZ","USA","12/31/1972","USC","Pittsburgh Steelers","7th","247th",1995,"K","2-Jun",210,NA,NA,NA,NA,2011,2013,2,32.2226066,-110.9747108
"6737","Darryl Ford","Darryl","Ford","Dallas","TX","USA","6/22/1966","New Mexico St.",NA,NA,NA,NA,"LB","1-Jun",225,NA,NA,NA,NA,2011,2013,2,32.7766642,-96.7969879
"6738","Fred Ford","Fred","Ford","Bakersfield","CA","USA","3/30/1938","Cal Poly-Pomona",NA,NA,NA,NA,"HB","8-May",180,NA,NA,NA,NA,2011,2013,2,35.3732921,-119.0187125
"6739","Garrett Ford","Garrett","Ford","Washington","DC","USA","5/4/1945","West Virginia","Denver Broncos","3rd","58th",1968,"RB","2-Jun",230,NA,NA,NA,NA,2011,2013,2,47.7510741,-120.7401385
"6740","Henry Ford","Henry","Ford","Homestead","PA","USA","11/1/1931","Pittsburgh","Cleveland Browns","9th","109th",1955,"HB-DB","Jun-00",180,NA,NA,NA,NA,2011,2013,2,37.09024,-95.712891
"6741","Henry Ford","Henry","Ford","Fort Worth","TX","USA","10/30/1971","Arkansas","Houston Oilers","1st","26th",1994,"DT-DE","3-Jun",295,NA,NA,NA,NA,2011,2013,2,32.7554883,-97.3307658
"6742","Jacob Ford","Jacob","Ford","Memphis","TN","USA","7/20/1983","Central Arkansas","Tennessee Titans","6th","204th",2007,"LB","4-Jun",249,NA,NA,NA,NA,2011,2013,2,35.1495343,-90.0489801
"6743","Jacoby Ford","Jacoby","Ford","West Palm Beach","FL","USA","7/27/1987","Clemson","Oakland Raiders","4th","108th",2010,"WR","9-May",181,NA,NA,NA,NA,2011,2013,2,26.7153424,-80.0533746
"6744","James Ford","James","Ford","Jacksonville","FL","USA","9/11/1949","Texas Southern","Dallas Cowboys","13th","337th",1971,"RB","Jun-00",200,NA,NA,NA,NA,2011,2013,2,30.3321838,-81.655651
"6745","John Ford","John","Ford","Belle Glade","FL","USA","7/31/1966","Virginia","Detroit Lions","2nd","30th",1989,"WR","2-Jun",204,NA,NA,NA,NA,2011,2013,2,26.6845104,-80.6675577
"6746","Len Ford","Len","Ford","Washington","DC","USA","2/18/1926","Morgan St.",NA,NA,NA,NA,"DE-E","4-Jun",245,"3/13/1972","Detroit","MI",NA,2011,2013,2,47.7510741,-120.7401385
"6748","Moses Ford","Moses","Ford","Dillon","SC","USA","2/19/1964","Fayetteville St.",NA,NA,NA,NA,"WR","2-Jun",220,NA,NA,NA,NA,2011,2013,2,39.6302643,-106.0433518
"6749","Salem Ford","Salem","Ford","Louisville","KY","USA","1896-02-14","Louisville",NA,NA,NA,NA,"B","7-May",150,"6/16/1976","Louisville","KY",NA,2011,2013,2,38.2526647,-85.7584557
"6750","Trevor Ford","Trevor","Ford","Miami","FL","USA","2/19/1986","Troy",NA,NA,NA,NA,"DB","1-Jun",193,NA,NA,NA,NA,2011,2013,2,25.7616798,-80.1917902
"6751","Brian Forde","Brian","Forde","Montreal",NA,"Canada","11/1/1963","Washington St.","New Orleans Saints","7th","190th",1988,"LB","2-Jun",230,NA,NA,NA,NA,2011,2013,2,45.5016889,-73.567256
"6752","Jim Fordham","Jim","Fordham","Graymont","GA","USA","12/6/1916","Georgia","Chicago Bears","8th","67th",1940,"FB","11-May",215,NA,NA,NA,NA,2011,2013,2,44.6126831,-74.9443758
"6753","Todd Fordham","Todd","Fordham","Atlanta","GA","USA","10/9/1973","Florida St.",NA,NA,NA,NA,"T","5-Jun",320,NA,NA,NA,NA,2011,2013,2,33.7489954,-84.3879824
"6754","Chuck Foreman","Chuck","Foreman","Frederick","MD","USA","10/26/1950","Miami (FL)","Minnesota Vikings","1st","12th",1973,"RB","2-Jun",210,NA,NA,NA,NA,2011,2013,2,39.4142688,-77.4105409
"6755","Jay Foreman","Jay","Foreman","Eden Prairie","MN","USA","2/18/1976","Nebraska","Buffalo Bills","5th","156th",1999,"LB","1-Jun",240,NA,NA,NA,NA,2011,2013,2,44.8546856,-93.470786
"6756","Bill Forester","Bill","Forester","Dallas","TX","USA","8/9/1932","SMU","Green Bay Packers","3rd","31st",1953,"LB-MG-DT","3-Jun",237,"4/27/2007","Dallas","TX",NA,2011,2013,2,32.7766642,-96.7969879
"6757","Herschel Forester","Herschel","Forester","Dallas","TX","USA","4/14/1931","SMU","Cleveland Browns","8th","96th",1952,"G","Jun-00",230,NA,NA,NA,NA,2011,2013,2,32.7766642,-96.7969879
"6758","Nick Forkovitch","Nick","Forkovitch","McKeesport","PA","USA","3/1/1920","William & Mary","Chicago Bears","29th","304th",1945,"FB","11-May",195,"4/5/1998","Harrisonburg","VA",NA,2011,2013,2,40.3470671,-79.8641232
"6759","Kynan Forney","Kynan","Forney","Nacogdoches","TX","USA","9/8/1978","Hawaii","Atlanta Falcons","7th","219th",2001,"G","3-Jun",307,NA,NA,NA,NA,2011,2013,2,31.6035129,-94.6554874
"6760","Phil Forney","Phil","Forney","Rutherfordton","NC","USA","9/18/1963","East Tennessee St.",NA,NA,NA,NA,"LB","2-Jun",230,NA,NA,NA,NA,2011,2013,2,35.3692877,-81.9567716
"6761","Eddie Forrest","Eddie","Forrest","San Francisco","CA","USA","6/12/1921","Santa Clara","Green Bay Packers","20th","188th",1943,"G","11-May",210,"5/29/2001","Palo Alto","CA",NA,2011,2013,2,37.7749295,-122.4194155
"6762","Tom Forrest","Tom","Forrest","Washington","DC","USA","4/11/1952","Cincinnati","San Diego Chargers","8th","185th",1974,"G","2-Jun",255,NA,NA,NA,NA,2011,2013,2,47.7510741,-120.7401385
"6763","Fred Forsberg","Fred","Forsberg","Tacoma","WA","USA","7/4/1944","Washington","Denver Broncos","14th","121st",1966,"LB","1-Jun",235,NA,NA,NA,NA,2011,2013,2,47.2528768,-122.4442906
"6764","Justin Forsett","Justin","Forsett","Lakeland","FL","USA","10/14/1985","California","Seattle Seahawks","7th","233rd",2008,"RB","8-May",190,NA,NA,NA,NA,2011,2013,2,37.09024,-95.712891
"6765","Brock Forsey","Brock","Forsey","Meridian","ID","USA","2/11/1980","Boise St.","Chicago Bears","6th","206th",2003,"RB","11-May",203,NA,NA,NA,NA,2011,2013,2,37.09024,-95.712891
"6766","Dutch Forst","Dutch","Forst","Derby","CT","USA","1891-02-17","Villanova",NA,NA,NA,NA,"FB","8-May",195,"10/5/1963","Seymour","CT",NA,2011,2013,2,37.5455735,-97.2689331
"6768","Ben Forsyth","Ben","Forsyth","Rochester","NY","USA","1890-06-04","Rochester",NA,NA,NA,NA,"C",NA,190,"11/11/1968","Rochester","NY",NA,2011,2013,2,43.1565779,-77.6088465
"6770","Aldo Forte","Aldo","Forte","Chicago","IL","USA","1/20/1918","Montana","Chicago Bears","21st","191st",1939,"G-T","Jun-00",213,"8/29/2007","Palm City","FL",NA,2011,2013,2,41.8781136,-87.6297982
"6771","Bob Forte","Bob","Forte","Lake Village","AR","USA","7/15/1922","Arkansas","Green Bay Packers","11th","98th",1943,"HB-LB-DB","Jun-00",199,"3/12/1996","Plano","TX",NA,2011,2013,2,33.3314091,-91.2842212
"6772","Ike Forte","Ike","Forte","Texarkana","AR","USA","3/8/1954","Arkansas","New England Patriots","2nd","35th",1976,"RB","Jun-00",203,NA,NA,NA,NA,2011,2013,2,33.425125,-94.0476882
"6773","Matt Forte","Matt","Forte","Lake Charles","LA","USA","12/10/1985","Tulane","Chicago Bears","2nd","44th",2008,"RB","1-Jun",221,NA,NA,NA,NA,2011,2013,2,30.2265949,-93.2173758
"6774","Roman Fortin","Roman","Fortin","Columbus","OH","USA","2/26/1967","Oregon St.","Detroit Lions","8th","203rd",1990,"C-T-G","5-Jun",297,NA,NA,NA,NA,2011,2013,2,39.9611755,-82.9987942
"6775","Danny Fortmann","Danny","Fortmann","Pearl River","NY","USA","4/11/1916","Colgate","Chicago Bears","9th","78th",1936,"G-LB","Jun-00",210,"5/23/1995","Pasadena","CA",NA,2011,2013,2,41.0589855,-74.0218063
"6776","Joe Fortunato","Joe","Fortunato","Mingo Junction","OH","USA","3/28/1930","VMI","Chicago Bears","7th","80th",1952,"LB","1-Jun",225,NA,NA,NA,NA,2011,2013,2,40.321736,-80.6097962
"6777","Bill Fortune","Bill","Fortune","Joliet","IL","USA","1897-10-14","Michigan",NA,NA,NA,NA,"G","11-May",218,"3/12/1947","Chicago","IL",NA,2011,2013,2,41.525031,-88.0817251
"6778","Elliott Fortune","Elliott","Fortune","Roosevelt","NY","USA","5/28/1974","Georgia Tech",NA,NA,NA,NA,"DE","4-Jun",275,NA,NA,NA,NA,2011,2013,2,37.0370388,-95.6316181
"6779","Hosea Fortune","Hosea","Fortune","New Orleans","LA","USA","3/4/1959","Rice",NA,NA,NA,NA,"WR","Jun-00",174,NA,NA,NA,NA,2011,2013,2,29.9510658,-90.0715323
"6780","John Foruria","John","Foruria","Emmett","ID","USA","11/26/1944","Idaho","Pittsburgh Steelers","8th","192nd",1967,"DB","2-Jun",205,NA,NA,NA,NA,2011,2013,2,43.8734978,-116.4993012
"6781","John Paul Foschi","John","Paul","Queens","NY","USA","5/19/1982","Georgia Tech",NA,NA,NA,NA,"FB-TE","4-Jun",270,NA,NA,NA,NA,2005,2010,5,40.7282239,-73.7948516
"6782","Bob Fosdick","Bob","Fosdick","Knoxville","IA","USA","1894-11-11","Iowa",NA,NA,NA,NA,"G-T","10-May",225,"1/30/1990","Tucson","AZ",NA,2005,2010,5,35.9606384,-83.9207392
"6783","Arian Foster","Arian","Foster","San Diego","CA","USA","9/24/1986","Tennessee",NA,NA,NA,NA,"RB","Jun-00",232,NA,NA,NA,NA,2005,2010,5,32.715738,-117.1610838
"6784","Barry Foster","Barry","Foster","Hurst","TX","USA","12/8/1968","Arkansas","Pittsburgh Steelers","5th","128th",1990,"RB","10-May",223,NA,NA,NA,NA,2005,2010,5,32.8234621,-97.1705678
"6787","DeShaun Foster","DeShaun","Foster","Charlotte","NC","USA","1/10/1980","UCLA","Carolina Panthers","2nd","34th",2002,"RB","Jun-00",222,NA,NA,NA,NA,2005,2010,5,35.2270869,-80.8431267
"6788","Eddie Foster","Eddie","Foster","Houston","TX","USA","6/5/1954","Houston","Houston Oilers","8th","205th",1977,"WR","10-May",185,NA,NA,NA,NA,2005,2010,5,29.7604267,-95.3698028
"6789","Eric Foster","Eric","Foster","Homestead","FL","USA","4/5/1985","Rutgers",NA,NA,NA,NA,"DT","2-Jun",265,NA,NA,NA,NA,2005,2010,5,37.09024,-95.712891
"6790","Fred Foster","Fred","Foster","Niagara Falls","NY","USA","1898-04-25","Syracuse",NA,NA,NA,NA,"FB-BB","11-May",185,"12/19/1968","Tallahassee","FL",NA,2005,2010,5,43.0962143,-79.0377388
"6791","Gene Foster","Gene","Foster","Salem","NJ","USA","3/20/1942","Arizona St.","San Diego Chargers","10th","78th",1965,"RB","Jun-00",220,NA,NA,NA,NA,2005,2010,5,42.51954,-70.8967155
"6792","George Foster","George","Foster","Macon","GA","USA","6/9/1980","Georgia","Denver Broncos","1st","20th",2003,"T","5-Jun",338,NA,NA,NA,NA,2005,2010,5,32.8406946,-83.6324022
"6795","Jerome Foster","Jerome","Foster","Detroit","MI","USA","7/25/1960","Ohio St.","Houston Oilers","5th","139th",1983,"DE-DT","2-Jun",268,NA,NA,NA,NA,2005,2010,5,42.331427,-83.0457538
"6796","Larry Foster","Larry","Foster","Harvey","LA","USA","11/7/1976","LSU",NA,NA,NA,NA,"WR","10-May",195,NA,NA,NA,NA,2005,2010,5,37.09024,-95.712891
"6798","Ralph Foster","Ralph","Foster","Perry","OK","USA","6/12/1917","Idaho","Chicago Cardinals","17th","151st",1940,"T","Jun-00",230,"6/3/1999"," "," ",NA,2005,2010,5,36.2894855,-97.2880983
"6799","Ramon Foster","Ramon","Foster","Henning","TN","USA","1/7/1986","Tennessee",NA,NA,NA,NA,"T","5-Jun",338,NA,NA,NA,NA,2005,2010,5,46.3195419,-95.4474993
